epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,421.001,0.31246,4.67028,1.91703,0.55078,0.69088,0.58223,0.41495,0.41994,13.3666,2.17887,0.000544776,0.000544776,0.000544776
138,424.052,0.31788,4.62955,1.88281,0.5067,0.69868,0.56838,0.40257,0.41996,14.8886,2.16298,0.000536524,0.000536524,0.000536524
139,427.089,0.31351,4.60585,1.87609,0.57315,0.7293,0.64972,0.46534,0.39594,12.2527,2.1456,0.000528272,0.000528272,0.000528272
140,430.179,0.32188,4.71608,1.89418,0.67274,0.67102,0.66447,0.4669,0.40636,11.0597,2.19659,0.000520021,0.000520021,0.000520021
141,433.244,0.31737,4.83258,1.8955,0.59683,0.70076,0.62894,0.43942,0.42852,11.6,2.22465,0.000511769,0.000511769,0.000511769
142,436.337,0.31519,4.77797,1.92184,0.55332,0.77933,0.59391,0.41404,0.42805,12.272,2.2286,0.000503517,0.000503517,0.000503517
143,439.42,0.32394,4.9241,1.95224,0.56267,0.76441,0.60269,0.43145,0.43378,13.2489,2.24997,0.000495266,0.000495266,0.000495266
144,442.47,0.31471,4.68344,1.88011,0.63347,0.61044,0.63167,0.45249,0.41358,12.504,2.16766,0.000487014,0.000487014,0.000487014
145,445.535,0.31456,4.68535,1.90382,0.62533,0.68805,0.66263,0.48747,0.39361,11.0802,2.09466,0.000478762,0.000478762,0.000478762
146,448.642,0.31033,4.65085,1.84951,0.63183,0.73489,0.6817,0.49596,0.40979,11.6217,2.1566,0.000470511,0.000470511,0.000470511
147,451.695,0.31337,4.61292,1.87414,0.61203,0.72995,0.65328,0.44649,0.40939,13.0956,2.17732,0.000462259,0.000462259,0.000462259
148,454.724,0.3224,4.71997,1.88222,0.49908,0.78487,0.60159,0.42496,0.41009,13.3567,2.17029,0.000454007,0.000454007,0.000454007
149,457.81,0.30925,4.48192,1.87575,0.51384,0.73379,0.6148,0.42186,0.42191,13.1125,2.17674,0.000445756,0.000445756,0.000445756
150,460.872,0.31287,4.60323,1.88357,0.52624,0.7359,0.60268,0.41883,0.43661,12.8657,2.21295,0.000437504,0.000437504,0.000437504
151,463.928,0.31893,4.58303,1.88528,0.52411,0.70906,0.58639,0.41875,0.42691,13.0026,2.21468,0.000429253,0.000429253,0.000429253
